Taxon	Chow.M1	Chow.M2	Chow.F1	Chow.F2	Chow.F3	Glut.F1	Glut.F2	Glut.F3	Glut.F4	Glut.F5	HC.F1	HC.F2	HC.F3	HC.F4	HC.F5	KO.M1	KO.M2	KO.F1	KO.F2	7294.pre	7484.pre	7483.pre	7293.pre	7494.pre	7280.pre	7294.neg	7484.neg	7483.neg	7293.neg	7494.neg	7280.neg	7294.pos	7484.pos	7483.pos	7293.pos	7494.pos	7280.pos
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__	8.11340218135e-05	1.46068564584e-05	0.0	0.0	9.11302889741e-06	0.0	0.0	0.0	0.0	0.000152537400997	1.66226167323e-05	0.000140625219727	9.30293135367e-06	2.43297163155e-05	3.9234534237e-05	0.0	0.0	1.00526760224e-05	0.0	0.0	8.75043752188e-06	0.0	0.0	2.98252241863e-05	3.20340842657e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000715132197295	0.0	0.0	0.0	0.000323251746803	0.00047518837825	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32	0.000162268043627	0.000116854851667	4.71018247247e-05	0.000250234594933	0.000200486635743	0.0	8.7053415976e-06	0.0	0.0	0.0	0.0	0.000379688093263	1.86058627073e-05	2.43297163155e-05	9.80863355926e-06	1.04147139078e-05	5.10820889169e-05	4.02107040894e-05	9.48190851855e-06	0.0	5.25026251313e-05	1.03759195659e-05	0.0	0.0	0.000284302497858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000457611606386
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.0	0.0	0.0	0.0	0.0	0.0	1.74106831952e-05	0.0	0.0	1.17336462306e-05	3.32452334647e-05	0.0	9.30293135367e-06	4.8659432631e-05	9.80863355926e-06	1.04147139078e-05	2.55410444584e-05	2.01053520447e-05	0.0	1.1078245649e-05	0.0	1.03759195659e-05	1.52364700146e-05	0.0	1.60170421328e-05	0.00145069674308	1.61347574946e-05	0.000536997259462	0.000363042294427	0.000198924151879	0.0110311587808	0.00324657458868	0.00150579150579	0.00352371536492	0.00770792471009	1.7455662617e-05	0.00157621775533
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	1.15905745448e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.30293135367e-06	2.43297163155e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.75043752188e-06	0.0	0.0	4.97087069771e-06	4.00426053321e-06	2.04323484941e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114077116131	0.00278724063177	0.00127426337104	0.000491508762415
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	0.0	0.0	0.0	1.25117297466e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43297163155e-05	0.0	1.04147139078e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000281809215161	0.0	0.0	0.00482625482625	0.0	3.44103781701e-05	0.00328166457199	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	0.0	0.0	0.0	0.0	0.0	3.35683115139e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.86058627073e-05	0.0	0.0	6.24882834469e-05	8.51368148615e-06	0.0	9.48190851855e-05	0.000144017193437	0.0	0.0	7.61823500731e-06	0.0	1.60170421328e-05	0.0248457357689	0.00264610022911	3.7034293756e-05	0.00202830151452	0.000563618430323	0.0101147240513	0.00173334067023	0.0230501930502	0.00517149593125	0.0101510615602	0.0194805194805	0.0030846411986
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	0.0	0.0	2.82610948348e-05	1.25117297466e-05	1.82260577948e-05	1.6784155757e-05	8.7053415976e-06	2.70168044524e-05	2.27634873663e-05	0.0	0.0	4.21875659181e-05	1.86058627073e-05	0.0	0.0	0.0	8.51368148615e-06	0.0	9.48190851855e-06	2.2156491298e-05	8.75043752188e-06	2.07518391317e-05	7.61823500731e-06	1.49126120931e-05	1.60170421328e-05	2.04323484941e-05	1.61347574946e-05	0.00179616324717	9.47066855028e-05	2.48655189848e-05	0.00213834770212	0.0	0.0	0.0	0.00808643886996	0.00150118698506	0.00247449239009
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.94611189595e-05	0.0	0.0	0.0	0.0	0.00159707962583	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.47066855028e-05	0.0	0.0	0.0	0.0	0.00147032727457	0.0	0.0	0.00138978339717
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	0.0182203831844	0.0121967251428	0.00577468371125	0.00895839849859	0.00857536019247	3.35683115139e-05	6.09373911832e-05	8.10504133571e-05	2.27634873663e-05	0.000117336462306	0.000365697568111	0.000562500878908	0.000288390871964	0.00128947496472	0.00151052956813	0.003728467579	0.00343101363892	0.00394064900076	0.0026075248426	9.97042108412e-05	8.75043752188e-06	5.18795978294e-05	1.52364700146e-05	1.98834827908e-05	1.20127815996e-05	0.00275836704671	0.0	1.8517146878e-05	0.000205197818589	2.48655189848e-05	0.00166315932387	0.00165080063831	0.00332046332046	0.00915151976069	0.00708853790303	0.00637131685519	0.00150842344327
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000149952252046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000177453291759	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51368148615e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.68144617109e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000508457340429
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	0.0	0.0	0.0	0.0	9.11302889741e-06	0.0	0.0	0.0	0.0	1.17336462306e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000157844475838	0.0	0.0	0.0	0.0	0.00157172915558	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	2.31811490896e-05	0.0	0.0	0.0	9.11302889741e-06	0.0	8.7053415976e-06	0.0	1.13817436831e-05	0.0	1.66226167323e-05	0.0	0.0	0.0	0.0	0.0	8.51368148615e-06	0.0	2.84457255556e-05	0.0	8.75043752188e-06	2.07518391317e-05	1.52364700146e-05	9.94174139542e-06	2.0021302666e-05	2.04323484941e-05	1.61347574946e-05	0.0	7.8922237919e-06	0.0	0.0	0.0	0.00034749034749	5.07009405024e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales	2.31811490896e-05	0.0	0.0	1.25117297466e-05	0.0	0.0	8.7053415976e-06	1.35084022262e-05	1.13817436831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70273629723e-05	0.0	0.0	0.0	8.75043752188e-06	0.0	7.61823500731e-06	0.0	4.00426053321e-06	0.0	0.0	0.0	7.8922237919e-06	0.0	0.0	0.0	0.0	2.53504702512e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales	2.31811490896e-05	2.92137129168e-05	9.42036494494e-05	3.75351892399e-05	2.73390866922e-05	3.35683115139e-05	2.61160247928e-05	2.70168044524e-05	5.69087184157e-05	5.86682311528e-05	0.0	2.81250439454e-05	3.72117254147e-05	0.0	9.80863355926e-06	5.2073569539e-05	5.9595770403e-05	3.01580280671e-05	3.79276340742e-05	3.32347369471e-05	5.25026251313e-05	8.3007356527e-05	3.80911750366e-05	2.98252241863e-05	2.40255631992e-05	0.00163458787953	0.0	1.8517146878e-05	3.94611189595e-05	4.14425316414e-05	0.0	8.25400319155e-05	0.0030888030888	0.0010393692803	3.44103781701e-05	1.7455662617e-05	0.00176265211349
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.80863355926e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15688951676e-05	0.0	0.0	0.0	3.861003861e-05	0.00286460313839	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00164802607214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__BPC076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00083656551829	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35084022262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00426053321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000813531744687
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000627097386529
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	0.0	0.0	0.0	1.25117297466e-05	9.11302889741e-06	0.0	8.7053415976e-06	1.35084022262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75008750438e-05	0.0	0.0	0.0	0.0	0.00392301091087	1.61347574946e-05	0.0	7.8922237919e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69485780143e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	0.011915110632	0.0278552752662	0.0178327508408	0.0402377228652	0.0171233812982	0.0154917757637	0.0289365554704	0.00587615496839	0.0318461188254	0.0172132590202	0.0319652919763	0.0229640983814	0.0369512433368	0.0263247530534	0.0225304312856	0.021912558062	0.0361405779087	0.0201656681008	0.0244538420693	0.0376771134523	0.0262425621281	0.017161770962	0.0283017430522	0.00669079195912	0.0021823219906	0.0632994156348	0.0337539126787	0.0271831716169	0.0691437726408	0.0305597228323	0.0024777679723	0.00751114290431	0.0	0.0164271047228	0.0	0.000715682167295	0.00286430968442
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	0.000231811490896	0.000131461708126	0.000131885109229	0.000287769784173	0.000109356346769	0.000134273246056	7.83480743784e-05	0.000243151240071	0.000341452310494	0.000140803754767	0.000166226167323	0.000253125395508	0.00017675569572	0.000145978297893	0.000117703602711	0.000249953133787	0.000255410444584	0.000160842816358	0.000218083895927	0.00022156491298	0.000210010500525	0.000332029426108	0.000144746465139	0.000159067862327	0.00021222580826	0.000102161742471	0.000193617089935	0.000111102881268	0.000205197818589	0.000207212658207	6.78840540357e-05	0.000110053375887	0.00030888030888	0.000278855172763	0.00017205189085	0.000122189638319	0.00159316633334
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09	1.15905745448e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00526760224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MBNT15	0.0	0.0	0.0	0.0	0.0	0.0	8.7053415976e-06	1.35084022262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00426053321e-06	0.00169588492501	1.61347574946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27634873663e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00188776662687	0.0	7.8922237919e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.000192012288786	0.0022541608759
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales	0.0	1.46068564584e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.41452310494e-05	0.0	0.0	0.0	9.30293135367e-06	0.0	0.0	1.04147139078e-05	0.0	0.0	0.0	1.1078245649e-05	8.75043752188e-06	2.07518391317e-05	1.52364700146e-05	0.0	4.00426053321e-06	0.0	0.0	0.0	0.000244658937549	8.28850632827e-06	0.0	0.00360424806031	0.0	0.00347301442442	0.0	0.0	0.0015423205993
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales]	0.0	0.0	0.0	1.25117297466e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.97087069771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	6.95434472687e-05	0.0	1.88407298899e-05	7.50703784798e-05	3.64521155897e-05	0.0	8.7053415976e-06	5.40336089047e-05	2.27634873663e-05	3.52009386917e-05	1.66226167323e-05	4.21875659181e-05	1.86058627073e-05	0.0	9.80863355926e-06	4.16588556312e-05	2.55410444584e-05	3.01580280671e-05	6.63733596298e-05	5.53912282451e-05	8.75043752188e-06	0.00012451103479	2.28547050219e-05	1.98834827908e-05	3.60383447989e-05	0.00206366719791	4.84042724838e-05	1.8517146878e-05	2.36766713757e-05	8.28850632827e-06	0.0	2.75133439718e-05	0.0	2.53504702512e-05	0.0	1.7455662617e-05	3.38971560286e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__	0.0	0.0	9.42036494494e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.48190851855e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__34P16	0.0	0.0	0.0	1.25117297466e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03759195659e-05	0.0	4.97087069771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35084022262e-05	0.0	1.17336462306e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75043752188e-06	0.0	7.61823500731e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	3.47717236343e-05	0.0	9.42036494494e-06	3.75351892399e-05	1.82260577948e-05	0.0	3.48213663904e-05	1.35084022262e-05	2.27634873663e-05	0.0	1.66226167323e-05	4.21875659181e-05	9.30293135367e-06	0.0	0.0	0.0	1.70273629723e-05	0.0	0.0	3.32347369471e-05	1.75008750438e-05	2.07518391317e-05	7.61823500731e-06	9.94174139542e-06	1.60170421328e-05	0.0	0.0	0.000962891637656	0.0	2.48655189848e-05	0.0	0.00173334067023	0.00146718146718	0.0	0.0	0.000994972769166	0.00132198908512
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	0.0	0.0	0.0	0.0	9.11302889741e-06	0.0	0.0	2.70168044524e-05	2.27634873663e-05	0.0	0.0	0.0	0.0	0.0	9.80863355926e-06	0.0	0.0	0.0	0.0	1.1078245649e-05	8.75043752188e-06	1.03759195659e-05	0.0	9.94174139542e-06	0.0	0.0	0.0	3.7034293756e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.000139086894537	0.000306743985627	0.000160146204064	0.000275258054426	0.000164034520153	0.00093991272239	0.00240267428094	0.0426730426325	0.00206009560665	0.000269873863303	0.00242690204292	0.0035015679712	0.000437237773622	0.0028222470926	0.000500240311522	0.000510320981483	0.000136218903778	4.02107040894e-05	0.000113782902223	0.000753320704133	0.000533776688834	0.000404660863069	0.00137128230132	0.000159067862327	0.000172183202928	0.00469944015365	0.00098422020717	0.0009258573439	0.000552455665433	9.1173569611e-05	3.39420270179e-05	0.000770373631211	0.00521235521236	0.00372651912693	0.0240184439627	0.0019550342131	0.00216941798583
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000980752727719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000423714450358
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	0.0	0.0	9.42036494494e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.80863355926e-06	0.0	0.0	1.00526760224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148137175024	0.0	8.28850632827e-06	0.0	0.000770373631211	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51368148615e-06	0.0	0.0	0.0	0.0	0.0	7.61823500731e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00233224326311	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	2.31811490896e-05	0.0	9.42036494494e-06	1.25117297466e-05	9.11302889741e-06	0.0	2.61160247928e-05	1.35084022262e-05	1.13817436831e-05	3.52009386917e-05	1.66226167323e-05	1.40625219727e-05	9.30293135367e-06	0.0	1.96172671185e-05	0.0	2.55410444584e-05	1.00526760224e-05	2.84457255556e-05	2.2156491298e-05	8.75043752188e-06	1.03759195659e-05	2.28547050219e-05	0.0	4.00426053321e-06	0.0	0.0	0.0	3.94611189595e-05	0.0	0.0	2.75133439718e-05	3.861003861e-05	0.0	0.0	1.7455662617e-05	3.38971560286e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3	1.15905745448e-05	0.0	0.0	0.0	0.0	1.6784155757e-05	0.0	0.0	1.13817436831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51368148615e-06	1.00526760224e-05	0.0	0.0	0.0	0.0	0.0	4.97087069771e-06	4.00426053321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	1.15905745448e-05	0.0	0.0	0.0	1.82260577948e-05	0.0	0.0	2.70168044524e-05	1.13817436831e-05	1.17336462306e-05	0.0	0.0	0.0	0.0	9.80863355926e-06	2.08294278156e-05	8.51368148615e-06	0.0	9.48190851855e-06	0.0	0.0	0.0	7.61823500731e-06	1.49126120931e-05	4.00426053321e-06	0.0	1.61347574946e-05	0.0	0.0	8.28850632827e-06	0.0	0.0	0.0	0.0	3.44103781701e-05	1.7455662617e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	1.15905745448e-05	0.0	9.42036494494e-06	0.0	1.82260577948e-05	1.6784155757e-05	3.48213663904e-05	1.35084022262e-05	1.13817436831e-05	1.17336462306e-05	6.64904669293e-05	1.40625219727e-05	4.65146567683e-05	0.000121648581578	1.96172671185e-05	0.000104147139078	8.51368148615e-06	5.02633801118e-05	8.53371766669e-05	3.32347369471e-05	4.37521876094e-05	3.11277586976e-05	1.52364700146e-05	2.98252241863e-05	1.60170421328e-05	0.0189407870541	0.00495337055084	0.00662913858233	0.00175996590559	0.000920024202438	0.0273912158034	0.00679579596104	0.0474903474903	0.00968387963597	0.0111833729053	0.0166876134618	0.00960984373411
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	0.0	0.0	9.42036494494e-06	0.0	0.0	0.0	8.7053415976e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17336462306e-05	0.0	0.0	0.0	0.0	9.80863355926e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.07518391317e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.73533427514e-05	0.00077083108853	0.0	2.75133439718e-05	0.00555984555985	0.000253504702512	0.0	0.0	0.00313548693265
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000728788854615
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales	0.0	0.0	0.0	0.0	0.0	0.0	8.7053415976e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000762686010644
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00163458787953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__SC3;o__	0.0	0.0	0.0	0.0	0.0	0.0	8.7053415976e-06	1.35084022262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03759195659e-05	0.0	4.97087069771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00134357492331	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__CW040	3.47717236343e-05	4.38205693753e-05	9.42036494494e-06	2.50234594933e-05	7.29042311793e-05	3.35683115139e-05	8.7053415976e-06	0.0	3.41452310494e-05	9.38691698445e-05	0.000182848784056	8.43751318361e-05	3.72117254147e-05	0.0	1.96172671185e-05	5.2073569539e-05	8.51368148615e-05	5.02633801118e-05	0.000123264810741	0.0	0.0	1.03759195659e-05	7.61823500731e-06	0.0	8.00852106641e-06	0.0	0.0	0.0	0.0	1.65770126565e-05	0.0	0.0	0.0	0.0	0.0	0.000209467951403	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	0.00970131089398	0.0349980280744	0.00642468889245	0.00560525492649	0.0348026573592	0.000218194024841	1.74106831952e-05	0.0	2.27634873663e-05	0.0	0.0	4.21875659181e-05	3.72117254147e-05	0.0	4.90431677963e-05	0.0137994959278	0.00392480716511	0.0052173388556	0.0071588409315	0.0149445533805	0.0189184459223	0.00249022069581	0.00209501462701	0.0023860179349	0.00232247110926	0.00410690204732	0.0	0.0	0.00119961801637	0.00116039088596	6.78840540357e-05	0.00299895449293	0.0	0.000430957994271	0.0	0.000157100963553	0.00227110945392
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39	0.00389443304705	0.000701129110004	0.000508699707027	0.000475445730372	0.00110267649659	1.6784155757e-05	0.0	1.35084022262e-05	0.0	0.0	0.000199471400788	0.000379688093263	0.000344208460086	0.000243297163155	3.9234534237e-05	0.000104147139078	0.00622350116637	9.04740842012e-05	0.000161192444815	0.000764398949782	0.000105005250263	3.11277586976e-05	0.000106655290102	0.000154096991629	0.000164174681862	0.000510808712353	0.0	0.0	7.10300141271e-05	0.0	0.0	0.000275133439718	0.0	0.0	0.0	0.0	0.000491508762415
