Taxon	Chow.M1	Chow.M2	Chow.F1	Chow.F2	Chow.F3	Glut.F1	Glut.F2	Glut.F3	Glut.F4	Glut.F5	HC.F1	HC.F2	HC.F3	HC.F4	HC.F5	KO.M1	KO.M2	KO.F1	KO.F2	7294.pre	7484.pre	7483.pre	7293.pre	7494.pre	7280.pre	7294.neg	7484.neg	7483.neg	7293.neg	7494.neg	7280.neg	7294.pos	7484.pos	7483.pos	7293.pos	7494.pos	7280.pos
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium	0.0	0.0	0.0	0.0	9.11302889741e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.61823500731e-06	9.94174139542e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.44103781701e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Wautersiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168610853033	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	8.7053415976e-06	1.35084022262e-05	1.13817436831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51368148615e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8517146878e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000762686010644
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__	1.15905745448e-05	0.0	9.42036494494e-06	0.0	0.0	0.0	8.7053415976e-06	1.35084022262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08294278156e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.00852106641e-06	2.04323484941e-05	0.0	0.0	0.0	1.65770126565e-05	0.0	2.75133439718e-05	0.0	0.0	0.0	0.0	1.69485780143e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00175492928667	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__[Balneolaceae];g__Balneola	0.0	0.0	9.42036494494e-06	0.0	0.0	0.0	8.7053415976e-06	1.35084022262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75043752188e-06	0.0	0.0	4.97087069771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.861003861e-05	0.00428422947246	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Sediminibacterium	2.31811490896e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.48190851855e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.04323484941e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.51368148615e-06	0.0	0.0	0.0	0.0	0.0	7.61823500731e-06	0.0	0.0	0.0	0.0	0.0	7.10300141271e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Caldiserica;c__WCHB1-03;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00162328729434	7.72200772201e-05	0.00986133292773	0.0	5.23669878509e-05	0.00144062913122
k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00718146718147	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__BSV26;o__VC38;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40625219727e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00106471975055	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__OPB56;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00105081183689
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012627558067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__GCA004;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00114077116131	0.0	0.0	0.000542354496458
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SHA-31;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137283481916
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SHA-20;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00151199378857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.861003861e-05	0.00218014044161	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__GIF9;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000898274634758
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1078245649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178836735817	0.0	0.00149567774482	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles;f__;g__	0.0	0.0	1.88407298899e-05	0.0	0.0	0.0	0.0	1.35084022262e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00426053321e-06	0.0	0.0	0.0	0.0	8.28850632827e-06	0.0	0.0	0.0	0.0	3.44103781701e-05	0.0	0.000610148808515
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	3.47717236343e-05	1.46068564584e-05	9.42036494494e-06	5.00469189865e-05	9.11302889741e-06	0.000134273246056	0.000470088446271	0.000108067217809	0.000796722057819	9.38691698445e-05	0.000349074951379	0.000309375483399	0.000241876215195	0.00221400418471	9.80863355926e-05	0.00130183923848	0.000740690289295	0.00114600506655	0.00350830615186	0.00257015299057	0.000315015750788	5.18795978294e-05	0.000281874695271	0.000164038733024	0.000244259892526	0.536001798047	0.0360773177579	0.115713650841	0.0499814532741	0.0171820736185	0.594392777137	0.0666098057558	0.467683397683	0.0510051461455	0.368879253983	0.356078061723	0.166045218806
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae;g__Phormidium	0.0	0.0	9.42036494494e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.61823500731e-06	4.97087069771e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales;f__Synechococcaceae;g__Synechococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.30293135367e-06	0.0	0.0	0.0	8.51368148615e-06	1.00526760224e-05	9.48190851855e-06	0.0	0.0	1.03759195659e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86058627073e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7908794061e-05	0.0	1.96172671185e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28547050219e-05	0.0	8.00852106641e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.61823500731e-06	0.0	0.0	0.0	1.61347574946e-05	0.0	0.0	8.28850632827e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75043752188e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8922237919e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.000750593492529	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.52455665433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00108225108225	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	1.15905745448e-05	1.46068564584e-05	1.88407298899e-05	1.25117297466e-05	0.0	0.0	0.0	0.0	2.27634873663e-05	1.17336462306e-05	0.0	2.81250439454e-05	9.30293135367e-06	0.0	3.9234534237e-05	2.08294278156e-05	4.25684074307e-05	1.00526760224e-05	3.79276340742e-05	6.64694738941e-05	0.0	3.11277586976e-05	0.000388529985373	1.49126120931e-05	6.40681685313e-05	0.00433165788076	0.00196844041434	0.00222205762536	0.00159422920596	0.000406136810085	0.00308872445862	0.00115556044682	0.00189189189189	0.00501939310974	0.00220226420288	0.00425918167854	0.000474560184401
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57844475838e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__	0.0	0.0	0.0	1.25117297466e-05	0.0	0.0	0.0	0.0	1.13817436831e-05	0.0	1.66226167323e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75043752188e-06	0.0	0.0	4.97087069771e-06	4.00426053321e-06	0.0	1.61347574946e-05	0.0	0.0	8.28850632827e-06	0.0	2.75133439718e-05	0.0	0.0	0.0	3.49113252339e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011583011583	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13817436831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000825400319155	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	0.0	0.0	0.0	0.0	0.0	1.6784155757e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000577780223408	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	4.63622981791e-05	1.46068564584e-05	0.0	0.0	9.11302889741e-06	1.6784155757e-05	3.48213663904e-05	5.40336089047e-05	2.27634873663e-05	0.0	0.0	0.0	6.51205194757e-05	0.0	9.80863355926e-06	1.04147139078e-05	1.70273629723e-05	2.01053520447e-05	9.48190851855e-06	0.0	0.0	0.0	9.90370550951e-05	4.97087069771e-06	8.00852106641e-06	0.0	0.0	0.0	0.000228874489965	0.0	0.0	0.000990480382986	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.0193910312134	0.0150450621522	0.0123783595376	0.0236096340319	0.0201124547766	0.00243370258476	0.00250713838011	0.0103069108986	0.00483724106533	0.0154532120857	0.0169883143004	0.00476719494874	0.0271924683468	0.0124811444699	0.0147227589724	0.0137370076444	0.0047336069063	0.0123547388315	0.0100887506637	0.000232643158629	7.87539376969e-05	0.00115172707181	0.000106655290102	0.000228660052095	0.000504536827184	0.0	1.61347574946e-05	3.7034293756e-05	0.000134167804462	0.000372982784772	0.000882492702464	0.000220106751775	3.861003861e-05	0.0020787385606	0.00216785382471	0.00240888144114	0.00299989830853
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00392301091087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000796583166672
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000849420849421	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.34672924611e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1078245649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	4.63622981791e-05	1.46068564584e-05	4.71018247247e-05	1.25117297466e-05	0.0	1.6784155757e-05	8.7053415976e-06	4.05252066786e-05	4.55269747325e-05	5.86682311528e-05	1.66226167323e-05	2.81250439454e-05	5.5817588122e-05	2.43297163155e-05	9.80863355926e-06	1.04147139078e-05	2.55410444584e-05	4.02107040894e-05	4.74095425927e-05	4.43129825961e-05	8.75043752188e-06	3.11277586976e-05	7.61823500731e-06	2.48543534886e-05	4.00426053321e-05	0.000796861591271	1.61347574946e-05	0.000999925931412	0.0	3.31540253131e-05	0.0	0.000192593407803	0.0116602316602	2.53504702512e-05	0.00980695777847	0.000349113252339	0.00111860614894
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter	0.0	1.46068564584e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.31130836616e-05	0.000126562697754	0.000130241038951	9.7318865262e-05	1.96172671185e-05	1.04147139078e-05	0.0	0.0	9.48190851855e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.28850632827e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	0.000440441832702	0.000613487971254	0.000367394232853	0.000237722865186	0.000610572936127	0.000906344410876	0.000931471550944	0.000661911709083	0.00122922831778	0.000539747726606	0.000365697568111	0.000618750966798	0.000762840371001	0.000243297163155	0.000313876273896	0.000447832698036	0.000536361933627	0.000482528449073	0.000445649700372	0.000132938947788	0.000323766188309	0.000383909023937	0.000121891760117	0.000367844431631	0.000172183202928	0.0	0.0	1.8517146878e-05	1.57844475838e-05	5.80195442979e-05	0.0	0.0	3.861003861e-05	2.53504702512e-05	0.0	1.7455662617e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	0.172606836121	0.206760053169	0.203253794052	0.159086643728	0.211486061622	0.154817052702	0.129082805209	0.0742691954396	0.179774641475	0.12161924318	0.104655994947	0.130134578335	0.15531243895	0.222300617975	0.119263175447	0.176612718449	0.200488685317	0.210000402107	0.197441781082	0.368872345375	0.328771438572	0.448883032259	0.312157179425	0.298033523552	0.171049997197	0.122287605737	0.220820291071	0.590604399674	0.302990363595	0.33312335784	0.0945964292988	0.285698563803	0.207683397683	0.498238142318	0.198788754688	0.333857003212	0.112623300905
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella	1.15905745448e-05	0.0	0.0	0.0	0.0	1.6784155757e-05	1.74106831952e-05	0.0	0.0	1.17336462306e-05	6.64904669293e-05	0.0001546877417	4.65146567683e-05	2.43297163155e-05	9.80863355926e-06	1.04147139078e-05	0.0	1.00526760224e-05	0.0	2.2156491298e-05	0.0	0.0	0.0	2.48543534886e-05	7.60809501309e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	0.000417260683612	0.000511239976045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81250439454e-05	0.0	0.0	9.80863355926e-06	0.0	0.000136218903778	6.03160561341e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	0.0496192496262	0.0514307415901	0.00233625050634	0.00208945886769	0.00137606736351	0.00055387713998	0.000522320495856	0.000648403306857	0.00100159344412	0.000692285127603	0.00149603550591	0.00149062732911	0.000800052096416	0.000559583475257	0.000608135280674	0.00273906975775	0.0134601304296	0.010354256303	0.00340400515816	0.000465286317259	0.000341267063353	0.000767818047874	0.000342820575329	0.00134213508838	0.000772822282909	0.0	0.0	0.0	3.94611189595e-05	0.000116039088596	0.0	2.75133439718e-05	0.0	0.0	0.0	0.0	0.000627097386529
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Candidatus Arthromitus	0.00660662749052	0.00166518163626	0.0051152581651	0.00172661870504	0.00453828839091	0.0	0.0	0.0	1.13817436831e-05	0.0	0.0	0.0	4.65146567683e-05	0.0	1.96172671185e-05	0.0056031160824	0.00689608200378	0.000100526760224	0.00259804293408	0.0	8.75043752188e-06	0.0	7.61823500731e-06	1.49126120931e-05	4.00426053321e-06	0.0	0.0	0.0	0.0	9.1173569611e-05	0.0	0.0	0.0	0.0	0.0	0.00169319927384	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.00207471284352	0.0044258775069	0.000810151385265	0.00163903659681	0.00145808462359	0.0	0.0	0.0	0.0	0.000281607509534	0.0	2.81250439454e-05	3.72117254147e-05	7.29891489465e-05	3.9234534237e-05	0.000864421254348	0.00126002485995	0.000653423941453	0.000625805962224	0.0	0.000306265313266	2.07518391317e-05	0.000380911750366	4.97087069771e-06	0.000388413271721	0.0	0.0	0.0	5.52455665433e-05	0.0	0.0	0.0	0.00521235521236	0.00106471975055	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Proteiniclasticum	1.15905745448e-05	2.92137129168e-05	9.42036494494e-06	1.25117297466e-05	0.0	0.0	8.7053415976e-06	0.0	0.0	1.17336462306e-05	0.0	0.0	0.0	0.0	9.80863355926e-06	2.08294278156e-05	0.0	0.0	0.0	0.0	0.0	1.03759195659e-05	0.0	9.94174139542e-06	1.20127815996e-05	0.0	1.61347574946e-05	1.8517146878e-05	0.0	0.0	0.0	2.75133439718e-05	0.0	2.53504702512e-05	0.0	0.0	3.38971560286e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Tindallia_Anoxynatronum	0.0	0.0	0.0	0.0	0.0	0.0	8.7053415976e-06	0.0	1.13817436831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium	0.00172699560717	0.00181125020084	0.00137537328196	0.000838285893025	0.001777040635	0.00182947297751	0.00138414931402	0.000621386502404	0.00186660596403	0.00222939278381	0.00177861999036	0.00147656480713	0.00137683384034	0.00133813439735	0.000872968386774	0.00170801308088	0.00239234449761	0.00248301097752	0.00156451490556	0.000553912282451	0.000665033251663	0.000923456841363	0.000342820575329	0.000710834509773	0.00084890323304	0.0	0.0	0.0	9.47066855028e-05	0.000605060961964	0.0	0.00154074726242	0.0	0.000228154232261	0.0	0.000139645300936	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27634873663e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2156491298e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;g__Gracilibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.00852106641e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other	0.00882042722858	0.0129270679657	0.00650947217695	0.00834532374101	0.0124939626184	0.0151896609601	0.00551918657288	0.00240449559626	0.00306168905076	0.00788501026694	0.00206120447481	0.00340313031739	0.0058236350274	0.00233565276629	0.00256005335897	0.00551979837114	0.0124384886513	0.0192810326109	0.00935864370781	0.00126292000399	0.00126006300315	0.00214781535014	0.0006246952706	0.000949436303263	0.00110517590717	0.000551673409342	0.00183936235438	0.00137026886897	0.000552455665433	0.000803985113843	0.0136786368882	0.00258625433335	3.861003861e-05	0.00438563135346	0.0	6.98226504678e-05	0.00205077793973
