Taxon	HC.F1	HC.F2	HC.F3	HC.F4	HC.F5	Glut.F1	Glut.F2	Glut.F3	Glut.F5	Chow.F1	Chow.F2	Chow.F3	Chow.KO.F2	Chow.M1	Chow.M2	Chow.KO.M2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira;s__	0.0	0.0	0.0	0.0	1.44096371653e-05	0.000441755103299	0.00467572213931	1.36343804538e-05	0.0	1.88828883266e-05	9.07124099112e-06	0.0	0.0	0.0	7.42886858331e-06	7.77671496007e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__	0.0	0.0	0.0	0.0	0.0	3.0820123486e-05	0.000698996845068	0.0	0.0	6.29429610887e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__faecis	1.51124745922e-05	8.29965058471e-06	1.81368059271e-05	2.95270504691e-05	7.20481858267e-06	0.00298955197814	0.00917197211569	5.4537521815e-05	1.01258644957e-05	1.88828883266e-05	4.53562049556e-06	1.65584845675e-05	7.78725226804e-06	3.77358490566e-05	1.48577371666e-05	1.55534299201e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__	2.26687118882e-05	0.0	0.0	7.38176261728e-06	7.20481858267e-06	0.000698589465682	0.00290933822001	2.04515706806e-05	1.01258644957e-05	0.0	9.07124099112e-06	8.27924228375e-06	3.11490090721e-05	1.88679245283e-05	7.42886858331e-06	1.55534299201e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__gnavus	4.53374237765e-05	0.000224090565787	4.53420148178e-05	0.000339561080395	3.60240929133e-05	0.00118143806696	0.000736780458315	0.000259053228621	0.00037465698634	0.000163651698831	3.62849639645e-05	0.000173864087959	0.00564575789433	4.71698113208e-05	0.000170863977416	0.000381059033043
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__;s__	0.0	0.0	0.0	0.0	1.44096371653e-05	0.0	0.000340052519222	0.0	0.0	0.0	0.0	0.0	3.11490090721e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__anaerobius	7.55623729608e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.42886858331e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other;Other	0.0	0.0	0.0	0.0	7.20481858267e-06	0.0	0.0	0.0	0.0	0.0	4.53562049556e-06	0.0	0.000264766577113	9.43396226415e-06	7.42886858331e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__	0.000151124745922	4.14982529236e-05	0.000136026044453	8.85811514073e-05	0.00010807227874	0.00587637021132	0.0185612000076	0.00109756762653	4.05034579827e-05	9.4414441633e-05	0.000136068614867	0.000124188634256	0.0189697465249	3.77358490566e-05	0.000185721714583	9.33205795208e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii	3.77811864804e-05	2.48989517541e-05	1.81368059271e-05	0.000103344676642	1.44096371653e-05	0.00695507453333	0.0331929042374	0.000245418848168	0.0	3.77657766532e-05	4.98918254512e-05	8.27924228375e-06	3.11490090721e-05	4.71698113208e-05	2.97154743333e-05	4.66602897604e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__	0.0	8.29965058471e-06	9.06840296355e-06	2.21452878518e-05	7.20481858267e-06	0.000410934979813	0.00212532824514	0.000156795375218	1.01258644957e-05	3.77657766532e-05	9.07124099112e-06	4.13962114187e-05	0.012319433088	9.43396226415e-06	7.42886858331e-06	1.55534299201e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__	7.55623729608e-06	9.12961564318e-05	1.81368059271e-05	0.000745558024345	2.88192743307e-05	0.000986243951551	0.00622485028243	0.000347676701571	2.02517289914e-05	1.25885922177e-05	1.36068614867e-05	8.27924228375e-06	0.00439201027917	1.88679245283e-05	2.97154743333e-05	3.11068598403e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister;s__	7.55623729608e-06	8.29965058471e-06	0.0	7.38176261728e-06	0.0	0.00540379498454	0.0	6.81719022688e-06	1.01258644957e-05	1.25885922177e-05	9.07124099112e-06	8.27924228375e-06	1.55745045361e-05	1.88679245283e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium;s__	7.55623729608e-06	0.0	0.0	0.0	0.0	0.00144854580384	0.000538416488769	6.81719022688e-06	0.0	6.29429610887e-06	9.07124099112e-06	0.0	0.0	9.43396226415e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__;s__	0.0	2.48989517541e-05	9.06840296355e-06	0.0	0.0	6.16402469719e-05	0.0	0.0	1.01258644957e-05	1.25885922177e-05	0.0	0.0	0.000155745045361	2.83018867925e-05	7.42886858331e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Anaerovorax;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.45107658763e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	6.04498983686e-05	0.000257289168126	4.53420148178e-05	7.38176261728e-05	0.000381855384881	0.0019724879031	0.00631930931555	0.000695353403141	0.000121510373948	3.14714805443e-05	5.44274459467e-05	0.000173864087959	0.00340302924113	9.43396226415e-06	0.000178292846	8.55438645607e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__	0.438760474834	0.622722783371	0.415459813372	0.438329064214	0.31435343958	0.000123280493944	0.000264485292729	4.77203315881e-05	6.07551869741e-05	0.00323526819996	0.00453562049556	0.0146128626308	0.000202468558969	0.387943396226	0.408483767922	0.0787470156856
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__	0.0	0.0	0.0	0.0	7.20481858267e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78725226804e-06	0.0	0.0	7.77671496007e-06
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium;Other	0.0	0.0	0.0	0.0	1.44096371653e-05	0.0	0.0	6.81719022688e-06	1.01258644957e-05	0.0	0.0	3.3116969135e-05	0.000467235136082	0.0	1.48577371666e-05	3.11068598403e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium];s__biforme	7.55623729608e-06	0.0	0.0	0.0	0.0	1.02733744953e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__cc_115;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.00027393119604	0.0	0.0	0.0	4.53562049556e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	1.51124745922e-05	0.0	0.0	2.21452878518e-05	1.44096371653e-05	4.10934979813e-05	9.44590331173e-06	1.36343804538e-05	0.0	6.29429610887e-06	2.26781024778e-05	8.27924228375e-06	7.78725226804e-06	1.88679245283e-05	1.48577371666e-05	5.44370047205e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	0.0	0.0	0.0	0.0	0.0	1.02733744953e-05	0.0	0.0	0.0	0.0	4.53562049556e-06	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55745045361e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.000151134452988	0.0	0.0	0.0	4.53562049556e-06	0.0	0.000249192072577	9.43396226415e-06	7.42886858331e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium;s__	1.51124745922e-05	8.29965058471e-06	0.0	0.0	0.0	0.000472575226785	0.000784009974874	6.81719022688e-06	2.02517289914e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Phyllobacterium;s__	7.55623729608e-06	0.0	0.0	0.0	0.0	0.000657495967701	0.00070844274838	0.0	0.0	0.0	0.0	0.0	0.0	9.43396226415e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25885922177e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	9.44590331173e-06	1.36343804538e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.000103904936429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella;s__	0.000317361966435	2.48989517541e-05	2.72052088907e-05	0.000147635252346	0.000489927663621	0.00122253156494	0.00387282035781	6.81719022688e-05	4.05034579827e-05	0.00365698603925	0.00803258389764	0.00597761292886	0.00330179496165	0.00125471698113	0.00200579451749	0.0148224187139
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__;s__	0.0	8.29965058471e-06	0.0	0.0	0.0	0.00188002753264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.43396226415e-06	0.0	3.11068598403e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia;s__	1.51124745922e-05	0.0	0.0	7.38176261728e-06	0.0	0.000339021358346	0.0	6.81719022688e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__;g__;s__	0.0	0.0	0.0	0.0	0.0	1.02733744953e-05	0.0	6.81719022688e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__	0.0	0.0	9.06840296355e-06	0.0	7.20481858267e-06	3.0820123486e-05	0.0	1.36343804538e-05	0.0	6.29429610887e-06	0.0	8.27924228375e-06	0.0	0.0	0.0	7.77671496007e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.00125630514046	0.0	0.0	0.0	4.53562049556e-06	0.0	0.0	9.43396226415e-06	7.42886858331e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;Other	1.51124745922e-05	9.95958070165e-05	5.44104177813e-05	0.000103344676642	0.000122481915905	0.0	0.0	0.0	1.01258644957e-05	7.55315533064e-05	5.44274459467e-05	5.79546959862e-05	7.78725226804e-05	9.43396226415e-05	0.000104004160166	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	0.0073219939399	0.0420792284645	0.024883697732	0.0304423890337	0.0467592726015	0.00258889037282	0.00167192488618	0.00010907504363	0.00161001245481	0.0454637007943	0.0384665974229	0.010796131938	0.0125452634038	0.0223867924528	0.0193002005795	0.00647022684678
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__C21_c20	0.0	0.000190891963448	9.06840296355e-05	0.000103344676642	0.00010807227874	0.0	0.0	0.0	0.0	5.66486649798e-05	6.34986869379e-05	4.96754537025e-05	4.67235136082e-05	4.71698113208e-05	0.000148577371666	1.55534299201e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Flexispira;Other	7.55623729608e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78725226804e-06	0.0	7.42886858331e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__;s__	0.0	0.0	1.81368059271e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other;Other	0.0	0.0	0.0	0.0	0.0	0.000113007119449	3.77836132469e-05	0.000490837696335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__	0.000498711661541	0.00056437623976	0.00028112049187	0.000575777484148	0.000677252946771	0.131560833787	0.0402489940113	0.374072862129	0.000405034579827	0.000478366504274	0.000476240152034	0.000438799841039	0.000218043063505	0.000301886792453	0.000512591932249	0.000723234491286
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus;s__	0.0	0.0	0.0	0.0	0.0	0.0	9.44590331173e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.42886858331e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36343804538e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;s__	7.55623729608e-06	1.65993011694e-05	0.0	0.0	0.0	0.000678042716691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter;s__pneumotropica	0.0	0.0	1.81368059271e-05	0.0	7.20481858267e-06	1.02733744953e-05	0.0	0.0	0.0	6.29429610887e-06	0.0	0.0	0.0	0.0	0.0	7.77671496007e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__parainfluenzae	0.0	0.0	0.0	0.0	0.0	1.02733744953e-05	9.44590331173e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01258644957e-05	0.0	0.0	0.0	0.0	0.0	7.42886858331e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36343804538e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__	7.55623729608e-06	0.0	1.81368059271e-05	7.38176261728e-06	2.88192743307e-05	2.05467489906e-05	1.88918066235e-05	2.04515706806e-05	2.02517289914e-05	1.88828883266e-05	2.26781024778e-05	8.27924228375e-06	0.0	4.71698113208e-05	3.71443429166e-05	2.33301448802e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	7.55623729608e-06	0.0	0.0	0.0	7.20481858267e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.000410934979813	0.000226701679482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16;g__;s__	0.0	8.29965058471e-06	0.0	2.95270504691e-05	0.0	0.0	0.0	0.0	1.01258644957e-05	6.29429610887e-06	0.0	2.48377268512e-05	0.0	0.0	0.0	2.33301448802e-05
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma;s__	0.0	0.0	0.0	7.38176261728e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.36068614867e-05	2.48377268512e-05	0.0131916053421	0.0	1.48577371666e-05	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__;s__	0.0	0.0	9.06840296355e-06	1.47635252346e-05	1.44096371653e-05	4.10934979813e-05	9.44590331173e-06	0.0	0.0	6.29429610887e-06	9.07124099112e-06	8.27924228375e-06	1.55745045361e-05	0.0	7.42886858331e-06	7.77671496007e-06
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__;g__;s__	0.0	0.0	9.06840296355e-06	0.0	1.44096371653e-05	0.000215740864402	0.00263540702397	3.40859511344e-05	0.0	1.25885922177e-05	0.0	1.65584845675e-05	0.000186894054433	9.43396226415e-06	2.97154743333e-05	0.000116650724401
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28;f__;g__;s__	0.0	0.0	0.0	7.38176261728e-06	0.0	0.0	0.0	0.0	0.0	6.29429610887e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae];g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	6.61213231821e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia;s__muciniphila	7.55623729608e-06	0.0171968760115	0.00137839725046	0.00622282588637	0.0017867950085	0.000113007119449	9.44590331173e-06	0.0	0.0	0.000874907159132	0.00111576264191	0.0013246787654	0.000654129190515	0.00108490566038	0.00270410816433	0.00150868270225
