Taxon	HC.F1	HC.F2	HC.F3	HC.F4	HC.F5	Glut.F1	Glut.F2	Glut.F3	Glut.F5	Chow.F1	Chow.F2	Chow.F3	Chow.KO.F2	Chow.M1	Chow.M2	Chow.KO.M2
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Phyllobacterium	7.55623729608e-06	0.0	0.0	0.0	0.0	0.000657495967701	0.00070844274838	0.0	0.0	0.0	0.0	0.0	0.0	9.43396226415e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25885922177e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	9.44590331173e-06	1.36343804538e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.000103904936429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella	0.000317361966435	2.48989517541e-05	2.72052088907e-05	0.000147635252346	0.000489927663621	0.00122253156494	0.00387282035781	6.81719022688e-05	4.05034579827e-05	0.00365698603925	0.00803258389764	0.00597761292886	0.00330179496165	0.00125471698113	0.00200579451749	0.0148224187139
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__	0.0	8.29965058471e-06	0.0	0.0	0.0	0.00188002753264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.43396226415e-06	0.0	3.11068598403e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia	1.51124745922e-05	0.0	0.0	7.38176261728e-06	0.0	0.000339021358346	0.0	6.81719022688e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__;g__	0.0	0.0	0.0	0.0	0.0	1.02733744953e-05	0.0	6.81719022688e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__	0.0	0.0	9.06840296355e-06	0.0	7.20481858267e-06	3.0820123486e-05	0.0	1.36343804538e-05	0.0	6.29429610887e-06	0.0	8.27924228375e-06	0.0	0.0	0.0	7.77671496007e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	0.0	0.0	0.0	0.0	0.0	0.0	0.00125630514046	0.0	0.0	0.0	4.53562049556e-06	0.0	0.0	9.43396226415e-06	7.42886858331e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	0.00733710641449	0.0423697162349	0.0250287921794	0.0306490783869	0.0469898267962	0.00258889037282	0.00167192488618	0.00010907504363	0.00162013831931	0.0455958810126	0.0385845235557	0.0109037620877	0.0126698594401	0.0225283018868	0.0195527821113	0.0064857802767
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Flexispira	7.55623729608e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.78725226804e-06	0.0	7.42886858331e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__	0.0	0.0	1.81368059271e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other	0.0	0.0	0.0	0.0	0.0	0.000113007119449	3.77836132469e-05	0.000490837696335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	0.000498711661541	0.00056437623976	0.00028112049187	0.000575777484148	0.000677252946771	0.131560833787	0.0402489940113	0.374072862129	0.000405034579827	0.000478366504274	0.000476240152034	0.000438799841039	0.000218043063505	0.000301886792453	0.000512591932249	0.000723234491286
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus	0.0	0.0	0.0	0.0	0.0	0.0	9.44590331173e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.42886858331e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36343804538e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas	7.55623729608e-06	1.65993011694e-05	0.0	0.0	0.0	0.000678042716691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter	0.0	0.0	1.81368059271e-05	0.0	7.20481858267e-06	1.02733744953e-05	0.0	0.0	0.0	6.29429610887e-06	0.0	0.0	0.0	0.0	0.0	7.77671496007e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	0.0	0.0	0.0	0.0	0.0	1.02733744953e-05	9.44590331173e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01258644957e-05	0.0	0.0	0.0	0.0	0.0	7.42886858331e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36343804538e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella	7.55623729608e-06	0.0	1.81368059271e-05	7.38176261728e-06	2.88192743307e-05	2.05467489906e-05	1.88918066235e-05	2.04515706806e-05	2.02517289914e-05	1.88828883266e-05	2.26781024778e-05	8.27924228375e-06	0.0	4.71698113208e-05	3.71443429166e-05	2.33301448802e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	7.55623729608e-06	0.0	0.0	0.0	7.20481858267e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__	0.0	0.0	0.0	0.0	0.0	0.000410934979813	0.000226701679482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16;g__	0.0	8.29965058471e-06	0.0	2.95270504691e-05	0.0	0.0	0.0	0.0	1.01258644957e-05	6.29429610887e-06	0.0	2.48377268512e-05	0.0	0.0	0.0	2.33301448802e-05
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma	0.0	0.0	0.0	7.38176261728e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.36068614867e-05	2.48377268512e-05	0.0131916053421	0.0	1.48577371666e-05	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__	0.0	0.0	9.06840296355e-06	1.47635252346e-05	1.44096371653e-05	4.10934979813e-05	9.44590331173e-06	0.0	0.0	6.29429610887e-06	9.07124099112e-06	8.27924228375e-06	1.55745045361e-05	0.0	7.42886858331e-06	7.77671496007e-06
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__;g__	0.0	0.0	9.06840296355e-06	0.0	1.44096371653e-05	0.000215740864402	0.00263540702397	3.40859511344e-05	0.0	1.25885922177e-05	0.0	1.65584845675e-05	0.000186894054433	9.43396226415e-06	2.97154743333e-05	0.000116650724401
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28;f__;g__	0.0	0.0	0.0	7.38176261728e-06	0.0	0.0	0.0	0.0	0.0	6.29429610887e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae];g__	0.0	0.0	0.0	0.0	0.0	0.0	6.61213231821e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia	7.55623729608e-06	0.0171968760115	0.00137839725046	0.00622282588637	0.0017867950085	0.000113007119449	9.44590331173e-06	0.0	0.0	0.000874907159132	0.00111576264191	0.0013246787654	0.000654129190515	0.00108490566038	0.00270410816433	0.00150868270225
